elapsed;label;success;Latency;IdleTime;Connect;time;mem;cpu;group
12478;factorial;true;12478;0;1;5859535000;25;3,58;1
12491;factorial;true;12491;0;1;5845119599;25;3,58;1
12507;factorial;true;12507;0;0;5837362299;25;2,81;1
12535;factorial;true;12535;0;1;5840219400;25;2,81;1
12513;factorial;true;12512;0;1;5813758301;25;2,81;1
12530;factorial;true;12530;0;1;5835071100;25;2,81;1
12543;factorial;true;12543;0;2;5807479600;25;0,59;1
12593;factorial;true;12593;0;1;5861201100;25;0,59;1
12601;factorial;true;12601;0;1;5871928000;25;0,59;1
12607;factorial;true;12607;0;1;5876762900;25;0,59;1
12629;factorial;true;12629;0;1;5869294799;25;0,59;1
12681;factorial;true;12681;0;0;5892886301;25;-0,19;1
12680;factorial;true;12680;0;0;5882218600;25;-0,19;1
12730;factorial;true;12730;0;1;5922244599;25;0,55;1
12693;factorial;true;12693;0;1;5885125800;25;0,55;1
12708;factorial;true;12708;0;1;5901896801;25;0,55;1
12739;factorial;true;12739;0;0;5908267900;25;0,55;1
13730;factorial;true;13730;0;1;6892428200;25;0,55;1
12727;factorial;true;12727;0;1;5890574301;25;0,55;1
12739;factorial;true;12739;0;1;5893546900;25;0,55;1
12762;factorial;true;12762;0;1;5908858200;25;0,55;1
12793;factorial;true;12793;0;1;5922426199;25;0,55;1
12795;factorial;true;12795;0;1;5921707900;25;1,42;1
12796;factorial;true;12796;0;0;5910684900;25;1,67;1
12794;factorial;true;12794;0;1;5899755901;25;1,67;1
12773;factorial;true;12773;0;0;5885674700;25;1,67;1
12791;factorial;true;12791;0;1;5893137399;25;1,67;1
12788;factorial;true;12788;0;1;5902210099;25;1,67;1
12783;factorial;true;12783;0;0;5918902401;25;1,67;1
12823;factorial;true;12823;0;0;5918728801;25;1,67;1
12800;factorial;true;12800;0;0;5902466200;25;1,67;1
12804;factorial;true;12804;0;0;5893061200;25;1,67;1
12832;factorial;true;12832;0;1;5923745800;25;-0,77;1
12798;factorial;true;12798;0;0;5888796901;25;-0,77;1
12790;factorial;true;12790;0;0;5881150200;25;-0,77;1
12806;factorial;true;12806;0;1;5892024001;25;-0,77;1
12827;factorial;true;12827;0;1;5897296001;25;-0,77;1
12828;factorial;true;12828;0;1;5885833099;25;-0,77;1
12835;factorial;true;12835;0;1;5889136901;25;-0,77;1
12811;factorial;true;12811;0;0;5872925600;25;-0,77;1
12803;factorial;true;12803;0;0;5860760599;25;-0,77;1
12823;factorial;true;12823;0;0;5869537300;25;-0,77;1
12759;factorial;true;12758;0;1;5836577500;25;-0,77;1
12816;factorial;true;12816;0;1;5878026700;25;0,61;1
12814;factorial;true;12814;0;1;5851921999;25;0,61;1
12802;factorial;true;12802;0;0;5859954801;25;0,61;1
12741;factorial;true;12741;0;1;5841658900;25;0,61;1
12772;factorial;true;12772;0;1;5856567300;25;0,61;1
12753;factorial;true;12753;0;1;5849004400;25;0,61;1
12728;factorial;true;12728;0;0;5840307900;25;0,61;1
12712;factorial;true;12712;0;1;5823999400;25;0,61;1
12673;factorial;true;12673;0;0;5818916801;21;0,61;1
12651;factorial;true;12651;0;1;5824288900;21;0,61;1
13925;factorial;true;13925;0;1;7110948400;17;0;1
12650;factorial;true;12650;0;1;5839589701;13;0;1
12681;factorial;true;12681;0;1;5847009000;9;0;1
12633;factorial;true;12633;0;1;5842542800;9;0;1
12626;factorial;true;12626;0;1;5899694900;8;-2,95;1
12643;factorial;true;12643;0;1;5940167100;8;-2,95;1
12641;factorial;true;12641;0;1;5943043301;8;-2,95;1
12636;factorial;true;12636;0;1;5956284700;8;-2,95;1
12652;factorial;true;12652;0;1;5989305500;8;-13,64;1
12644;factorial;true;12644;0;0;5995146100;8;-13,64;1
12636;factorial;true;12636;0;1;6026071701;8;-13,64;1
12643;factorial;true;12643;0;1;6034861201;8;-13,64;1
12658;factorial;true;12658;0;1;6085583400;8;-11,33;1
12637;factorial;true;12637;0;1;6077784299;8;-11,33;1
12672;factorial;true;12672;0;1;6110303401;8;-11,33;1
12672;factorial;true;12672;0;1;6063942899;8;-11,33;1
13957;factorial;true;13957;0;2;5850586901;33;-0,02;1
15059;factorial;true;15059;0;1;5981521300;8;-12,47;1
1072;factorial;true;1072;0;0;709003501;0;-0,01;1
1644;factorial;true;1644;0;0;682786200;0;-0,01;1
1487;factorial;true;1487;0;0;652723200;0;-0,55;1
1631;factorial;true;1631;0;0;797200200;0;-0,55;1
1817;factorial;true;1817;0;0;975477099;0;-1,28;1
1629;factorial;true;1629;0;0;849283200;0;2,72;1
1538;factorial;true;1538;0;0;769371600;0;-2,62;1
1549;factorial;true;1549;0;0;774971800;0;-2,62;1
1354;factorial;true;1354;0;0;586341300;0;3,18;1
1532;factorial;true;1532;0;0;726561000;0;-1,66;1
1682;factorial;true;1682;0;0;757315099;0;2,88;1
1709;factorial;true;1709;0;0;758458999;0;2,88;1
1731;factorial;true;1731;0;0;767530500;0;2,88;1
1725;factorial;true;1725;0;0;756317500;0;2,88;1
1744;factorial;true;1744;0;0;785511600;0;2,88;1
1860;factorial;true;1860;0;0;954873201;0;-1,22;1
1928;factorial;true;1928;0;0;956984300;0;-1,22;1
1933;factorial;true;1933;0;0;872747200;0;-1,23;1
1972;factorial;true;1972;0;0;918491100;0;-0,42;1
1318;factorial;true;1318;0;0;683405501;0;-3,21;1
1336;factorial;true;1336;0;0;625704600;0;-1,33;1
1435;factorial;true;1435;0;0;671749300;0;-1,33;1
1620;factorial;true;1620;0;0;823888600;0;-0,59;1
1547;factorial;true;1547;0;0;697441800;0;0,74;1
1574;factorial;true;1574;0;0;702185301;0;0,74;1
1580;factorial;true;1580;0;0;704003099;0;0,74;1
1588;factorial;true;1588;0;0;708475699;0;0,74;1
1603;factorial;true;1603;0;0;695478901;0;0,74;1
1617;factorial;true;1617;0;0;716914100;0;0,85;1
1931;factorial;true;1931;0;0;881601501;0;-0,22;1
2000;factorial;true;2000;0;0;913646900;5;-0,34;1
2376;factorial;true;2376;0;0;1173184699;0;-1,78;1
2371;factorial;true;2371;0;0;1171353199;0;-1,78;1
1238;factorial;true;1238;0;0;565401900;0;0,61;1
1380;factorial;true;1380;0;0;659660601;0;1,47;1
1417;factorial;true;1417;0;0;682911401;0;1,47;1
1399;factorial;true;1399;0;0;649780799;0;1,47;1
1429;factorial;true;1429;0;0;666821399;0;1,47;1
1607;factorial;true;1607;0;0;715188600;0;-2,48;1
1610;factorial;true;1610;0;0;703828000;0;-2,48;1
1634;factorial;true;1634;0;0;719081700;0;-2,48;1
1647;factorial;true;1647;0;0;721957499;0;-2,48;1
1649;factorial;true;1649;0;0;723171901;0;-2,48;1
1709;factorial;true;1709;0;0;735645999;0;-2,48;1
1759;factorial;true;1759;0;0;771391800;0;-2,48;1
2115;factorial;true;2115;0;0;903364200;0;-0,17;1
2153;factorial;true;2153;0;0;925064901;0;-0,17;1
2159;factorial;true;2159;0;0;925394999;0;-0,17;1
2164;factorial;true;2164;0;0;921504700;0;-0,17;1
2167;factorial;true;2167;0;0;922440800;0;-0,17;1
2323;factorial;true;2323;0;0;1047949800;0;1,89;1
2742;factorial;true;2742;0;0;1213049900;0;0,02;1
2742;factorial;true;2742;0;0;1213778200;0;0,02;1
2761;factorial;true;2761;0;0;1225303000;0;0,02;1
2802;factorial;true;2802;0;0;1249426099;0;0,02;1
2803;factorial;true;2803;0;0;1238761200;0;0,02;1
2894;factorial;true;2894;0;0;1270827099;0;-0,8;1
2957;factorial;true;2957;0;0;1293760101;0;-0,8;1
3395;factorial;true;3395;0;0;1508998000;0;0;1
3429;factorial;true;3428;0;0;1523388999;0;0;1
3453;factorial;true;3453;0;0;1525135500;0;0;1
3462;factorial;true;3462;0;0;1538851299;0;0;1
3461;factorial;true;3461;0;0;1553996400;0;0;1
3459;factorial;true;3459;0;0;1568063499;0;0;1
3492;factorial;true;3492;0;0;1595872100;0;1,58;1
3468;factorial;true;3468;0;0;1635176400;0;0,51;1
3548;factorial;true;3548;0;0;1699710500;0;0,51;1
3721;factorial;true;3721;0;0;1890701300;0;-1,16;1
3801;factorial;true;3801;0;0;1926842300;0;-1,16;1
3781;factorial;true;3781;0;0;1899149000;0;-1,16;1
3777;factorial;true;3777;0;0;1897889900;0;-1,16;1
3771;factorial;true;3771;0;0;1897275201;0;1,11;1
4074;factorial;true;4074;0;0;2198346600;0;1,11;1
3670;factorial;true;3670;0;0;1840384000;0;1,11;1
3630;factorial;true;3630;0;0;1820359500;0;1,11;1
3957;factorial;true;3957;0;0;1875099100;0;-0,66;1
3926;factorial;true;3926;0;0;1818633701;0;4,67;1
4021;factorial;true;4021;0;0;1878664601;0;4,67;1
4070;factorial;true;4070;0;0;1877376200;0;4,67;1
4051;factorial;true;4051;0;0;1825055600;0;1,81;1
4127;factorial;true;4127;0;0;1819577301;0;1,81;1
3632;factorial;true;3632;0;0;1484923900;0;0,53;1
4119;factorial;true;4119;0;0;2096322900;0;-0,71;1
4087;factorial;true;4087;0;0;2119225100;0;-2,41;1
4061;factorial;true;4061;0;0;2063194901;0;-2,41;1
4085;factorial;true;4085;0;0;2110755000;0;-2,41;1
4072;factorial;true;4072;0;0;2128574701;0;-2,41;1
4079;factorial;true;4079;0;0;2137474901;0;-2,41;1
4080;factorial;true;4080;0;0;2185941600;0;-2,41;1
4021;factorial;true;4021;0;0;2231617099;0;-3,1;1
3995;factorial;true;3995;0;0;2271018799;0;-3,1;1
3569;factorial;true;3569;0;0;2033949700;0;1,21;1
3549;factorial;true;3549;0;0;1975777501;0;1,21;1
3595;factorial;true;3595;0;0;2000033901;0;1,21;1
3512;factorial;true;3512;0;0;1942405700;0;1,21;1
3512;factorial;true;3512;0;0;1928237600;0;1,21;1
3485;factorial;true;3485;0;0;1891298500;0;0,84;1
3357;factorial;true;3357;0;0;1801907400;0;0,54;1
3351;factorial;true;3351;0;0;1772685400;0;0,54;1
3271;factorial;true;3271;0;0;1693546699;0;0,54;1
3130;factorial;true;3130;0;0;1515898800;0;-0,01;1
3135;factorial;true;3135;0;0;1532334099;0;-0,77;1
3155;factorial;true;3155;0;0;1572673100;0;-0,77;1
3164;factorial;true;3164;0;0;1577408300;0;-0,77;1
3180;factorial;true;3180;0;0;1581402099;0;-0,77;1
3191;factorial;true;3191;0;0;1573374400;0;1,15;1
3134;factorial;true;3134;0;0;1553396399;0;1,51;1
3155;factorial;true;3155;0;0;1572823400;0;1,51;1
3173;factorial;true;3173;0;0;1563708700;0;1,51;1
3206;factorial;true;3206;0;0;1597842600;0;-0,28;1
3195;factorial;true;3195;0;0;1580082200;0;0,7;1
3166;factorial;true;3166;0;0;1584068700;0;0,7;1
3178;factorial;true;3178;0;0;1596523100;0;0,7;1
3159;factorial;true;3159;0;0;1604264700;0;-1,21;1
3117;factorial;true;3117;0;0;1584674601;0;-1,21;1
3085;factorial;true;3085;0;0;1593521800;0;-1,21;1
3094;factorial;true;3094;0;0;1595192700;0;-1,94;1
3015;factorial;true;3015;0;0;1579561301;0;-0,02;1
3002;factorial;true;3002;0;0;1602165099;0;-1;1
2957;factorial;true;2957;0;0;1579820499;0;-1;1
2963;factorial;true;2963;0;0;1581103300;0;-0,36;1
2931;factorial;true;2931;0;0;1555572600;0;-0,36;1
2920;factorial;true;2920;0;0;1528402200;0;-0,36;1
2900;factorial;true;2900;0;0;1519669100;0;0,36;1
2875;factorial;true;2875;0;0;1497125200;0;0,36;1
2930;factorial;true;2930;0;0;1423889500;0;0,12;1
2828;factorial;true;2828;0;0;1395444101;0;0,12;1
2825;factorial;true;2825;0;0;1388504399;0;0,12;1
2807;factorial;true;2807;0;0;1379925600;0;0,12;1
2803;factorial;true;2803;0;0;1384042300;0;-0,7;1
2792;factorial;true;2792;0;0;1365105600;0;-0,7;1
2820;factorial;true;2820;0;0;1386732801;0;-0,7;1
2799;factorial;true;2799;0;0;1390108000;0;-0,7;1
2794;factorial;true;2794;0;0;1384278700;0;-0,7;1
2808;factorial;true;2808;0;0;1436198400;0;0,56;1
2811;factorial;true;2811;0;0;1426683100;0;0,56;1
2817;factorial;true;2817;0;0;1432237099;0;0,56;1
2811;factorial;true;2811;0;0;1428871499;0;0,56;1
2798;factorial;true;2798;0;0;1426633101;0;0,38;1
2816;factorial;true;2816;0;0;1432937000;0;0,38;1
2796;factorial;true;2796;0;0;1409776800;0;0,38;1
2805;factorial;true;2805;0;0;1437885100;0;0,38;1
2735;factorial;true;2735;0;0;1361346500;0;0,75;1
2758;factorial;true;2758;0;0;1372173001;0;0,29;1
2763;factorial;true;2763;0;0;1377868000;0;0,29;1
2774;factorial;true;2774;0;0;1374398100;0;0,29;1
2817;factorial;true;2817;0;0;1380734800;0;0,29;1
2820;factorial;true;2820;0;0;1382737699;0;0,65;1
2815;factorial;true;2815;0;0;1377993801;0;0,29;1
2852;factorial;true;2852;0;0;1378039301;0;0,29;1
2854;factorial;true;2854;0;0;1386026299;0;0,29;1
2862;factorial;true;2862;0;0;1387080100;0;0,29;1
2884;factorial;true;2884;0;0;1375478401;0;-1,85;1
2914;factorial;true;2914;0;0;1384099600;0;-1,39;1
2922;factorial;true;2922;0;0;1390974401;0;-1,39;1
2981;factorial;true;2981;0;0;1431931100;0;-1,39;1
2980;factorial;true;2980;0;0;1437580000;0;-1,47;1
2976;factorial;true;2976;0;0;1441140999;0;-1,47;1
2952;factorial;true;2952;0;0;1459165001;0;-1,11;1
2984;factorial;true;2984;0;0;1472678199;0;-1,11;1
2963;factorial;true;2963;0;0;1467545600;0;-1,11;1
3002;factorial;true;3002;0;0;1482729599;0;-1,11;1
3012;factorial;true;3012;0;0;1511519800;0;-0,81;1
3023;factorial;true;3023;0;0;1522956500;0;-0,81;1
3037;factorial;true;3037;0;0;1531514100;0;-0,81;1
3044;factorial;true;3044;0;0;1531507300;0;-0,81;1
3062;factorial;true;3062;0;0;1543744200;0;0,01;1
3056;factorial;true;3056;0;0;1534279200;0;0,01;1
3023;factorial;true;3022;0;0;1502499200;0;0,01;1
3036;factorial;true;3036;0;0;1511297399;0;0,01;1
3015;factorial;true;3015;0;0;1510801299;0;0,01;1
3056;factorial;true;3056;0;0;1521666700;0;0,01;1
2367;factorial;true;2367;0;0;1522924001;0;1,88;1
3189;factorial;true;3189;0;0;1499177001;0;2,62;1
3192;factorial;true;3192;0;0;1504426700;0;2,62;1
3226;factorial;true;3226;0;0;1507186800;0;2,62;1
3214;factorial;true;3214;0;0;1508759700;0;2,62;1
3312;factorial;true;3312;0;0;1516006800;0;1,94;1
3326;factorial;true;3326;0;0;1527971799;0;1,94;1
3316;factorial;true;3316;0;0;1532836300;0;1,94;1
3338;factorial;true;3338;0;0;1516915501;0;1,63;1
3398;factorial;true;3398;0;0;1532597000;0;1,63;1
3777;factorial;true;3777;0;0;1691848401;0;0,05;1
3791;factorial;true;3791;0;0;1694597501;0;0,05;1
3860;factorial;true;3860;0;0;1713445401;0;-0,95;1
4036;factorial;true;4036;0;0;1813166100;0;-1,01;1
4013;factorial;true;4013;0;0;1798516700;0;-1,01;1
4026;factorial;true;4026;0;0;1783062799;0;-0,96;1
4103;factorial;true;4103;0;0;1832193800;0;-0,65;1
4545;factorial;true;4545;0;0;2285741400;4;-1,6;1
4290;factorial;true;4290;0;0;2008394600;4;-1,46;1
4377;factorial;true;4377;0;0;2141435899;4;-1,39;1
4522;factorial;true;4522;0;0;2214634800;0;-2,88;1
4574;factorial;true;4574;0;0;2258115199;0;2,77;1
4532;factorial;true;4532;0;0;2266069500;0;0,08;1
4354;factorial;true;4354;0;0;2176469300;0;4,15;1
4706;factorial;true;4706;0;0;2208810801;0;0,06;1
4754;factorial;true;4754;0;0;2198421101;0;1,5;1
4723;factorial;true;4723;0;0;2239535299;0;1,5;1
4747;factorial;true;4747;0;1;2302840800;0;-1,67;1
1155;factorial;true;1155;0;0;579462499;0;1,7;1
1139;factorial;true;1139;0;0;568607300;0;1,7;1
1266;factorial;true;1266;0;0;646694400;0;-0,46;1
1068;factorial;true;1068;0;0;527599499;0;0,02;1
1467;factorial;true;1467;0;0;753701700;4;-0,65;1
1475;factorial;true;1475;0;0;688019901;4;-2,19;1
1565;factorial;true;1565;0;0;724933099;0;-3,43;1
1570;factorial;true;1570;0;0;723302200;0;-1,24;1
1597;factorial;true;1597;0;0;745243500;0;-3,09;1
1818;factorial;true;1817;0;0;873701499;0;0,28;1
1831;factorial;true;1831;0;0;887493299;0;-0,38;1
1759;factorial;true;1759;0;0;915963699;0;3,82;1
1657;factorial;true;1657;0;0;832383600;0;2,04;1
1647;factorial;true;1647;0;0;825989901;0;2,04;1
1654;factorial;true;1654;0;0;833900201;0;-4,29;1
1641;factorial;true;1641;0;0;838990899;0;-4,29;1
1486;factorial;true;1486;0;0;732808700;0;2,37;1
1447;factorial;true;1447;0;0;750306099;0;-2,34;1
1303;factorial;true;1303;0;0;671323600;0;0,75;1
1312;factorial;true;1312;0;0;635657500;0;1,14;1
1329;factorial;true;1329;0;0;629062201;0;0,4;1
1434;factorial;true;1434;0;0;682087499;0;1,46;1
1427;factorial;true;1427;0;0;699111100;0;1,46;1
1504;factorial;true;1504;0;0;739625100;0;-1,79;1
1593;factorial;true;1593;0;0;732834200;0;-1,03;1
1823;factorial;true;1823;0;0;870797999;0;-1,94;1
1886;factorial;true;1886;0;0;1018004301;0;-3,21;1
1847;factorial;true;1847;0;0;993483500;0;-3,21;1
1692;factorial;true;1692;0;0;858432100;0;0,54;1
1320;factorial;true;1320;0;0;611645100;0;-0,02;1
1308;factorial;true;1308;0;0;604709100;0;0,69;1
1363;factorial;true;1363;0;0;619564201;0;0,72;1
1437;factorial;true;1437;0;0;645541801;0;0,72;1
1539;factorial;true;1539;0;0;680051800;0;1,46;1
1547;factorial;true;1547;0;0;672817301;0;0,74;1
1583;factorial;true;1583;0;0;698984799;4;0,74;1
1686;factorial;true;1686;0;0;726348300;4;0,68;1
1752;factorial;true;1752;0;0;764170500;4;0,68;1
1972;factorial;true;1972;0;0;868791200;8;-1,44;1
2024;factorial;true;2024;0;0;928930601;4;-1,39;1
2155;factorial;true;2155;0;0;1025327700;0;0,49;1
2302;factorial;true;2302;0;0;1124491399;0;0,43;1
2299;factorial;true;2299;0;0;1135407300;0;0,43;1
2031;factorial;true;2031;0;0;837663700;0;0,43;1
2341;factorial;true;2341;0;0;1125077500;5;-1,23;1
2342;factorial;true;2342;0;0;1115611300;5;-1,23;1
2332;factorial;true;2332;0;0;1112749400;5;-1,23;1
2448;factorial;true;2448;0;0;1140750100;5;1,47;1
2488;factorial;true;2488;0;0;1169609100;5;1,47;1
2463;factorial;true;2463;0;0;1170376400;5;1,47;1
2470;factorial;true;2470;0;0;1171731200;5;1,47;1
2487;factorial;true;2487;0;0;1177250200;5;0,79;1
2497;factorial;true;2497;0;0;1200233199;5;0,79;1
2502;factorial;true;2502;0;0;1210835600;4;0,56;1
2463;factorial;true;2463;0;0;1203549000;4;0,56;1
2585;factorial;true;2585;0;0;1344170200;4;-0,96;1
2547;factorial;true;2547;0;0;1314693101;4;-0,96;1
2546;factorial;true;2546;0;0;1296116699;4;-0,64;1
2543;factorial;true;2543;0;0;1302325500;4;0,05;1
2562;factorial;true;2562;0;0;1312644599;4;0,05;1
2519;factorial;true;2519;0;0;1286714200;0;0,05;1
2505;factorial;true;2505;0;0;1272422799;0;0,05;1
2462;factorial;true;2462;0;0;1250629199;0;-0,17;1
2468;factorial;true;2468;0;0;1253794599;0;-0,17;1
2440;factorial;true;2440;0;0;1230674100;0;-0,29;1
2455;factorial;true;2455;0;0;1256220301;0;-0,61;1
2421;factorial;true;2421;0;0;1224308900;0;-0,61;1
2457;factorial;true;2457;0;0;1237989699;0;-0,61;1
2460;factorial;true;2459;0;0;1197668900;4;-0,61;1
2466;factorial;true;2466;0;0;1201074900;4;-0,35;1
2471;factorial;true;2471;0;0;1192632500;4;-0,35;1
2601;factorial;true;2601;0;0;1296089600;0;2,92;1
2578;factorial;true;2578;0;0;1275066301;0;2,92;1
2597;factorial;true;2597;0;0;1288493100;0;2,92;1
2586;factorial;true;2586;0;0;1273707500;0;1,29;1
2635;factorial;true;2635;0;0;1262095199;0;1,29;1
