elapsed;label;success;Latency;IdleTime;Connect;time;mem;cpu;group
14749;updateSampleObject;true;14748;0;0;13943974500;0;0,4;1
14773;updateSampleObject;true;14772;0;0;13957917800;0;0,4;1
14847;updateSampleObject;true;14846;0;0;14012167500;0;0,4;1
14884;updateSampleObject;true;14884;0;0;14047913900;0;0,4;1
14914;updateSampleObject;true;14913;0;0;14069225300;0;0,4;1
14880;updateSampleObject;true;14880;0;0;13997899500;0;0,4;1
15157;updateSampleObject;true;15156;0;0;14137903400;0;0,38;1
15181;updateSampleObject;true;15178;0;0;14150666600;0;0,38;1
15118;updateSampleObject;true;15116;0;0;14086690300;0;0,38;1
15101;updateSampleObject;true;15101;0;0;14041396800;0;0,38;1
15127;updateSampleObject;true;15126;0;0;14047649100;0;0,38;1
15160;updateSampleObject;true;15159;0;0;14085906300;0;0,38;1
15261;updateSampleObject;true;15259;0;0;14147912000;0;0,38;1
15318;updateSampleObject;true;15318;0;0;14195971200;0;0,38;1
15325;updateSampleObject;true;15324;0;0;14212983800;0;0,38;1
15333;updateSampleObject;true;15332;0;0;14174142500;0;4,23;1
15487;updateSampleObject;true;15487;0;0;14482882000;0;4,5;1
15494;updateSampleObject;true;15494;0;0;14502953500;0;4,5;1
15457;updateSampleObject;true;15457;0;0;14456943500;0;1,08;1
15366;updateSampleObject;true;15365;0;0;14611746800;0;1,08;1
15451;updateSampleObject;true;15451;0;0;14475877700;0;1,08;1
15457;updateSampleObject;true;15456;0;0;14512940500;0;1,08;1
15587;updateSampleObject;true;15587;0;0;14449873600;0;1,08;1
15558;updateSampleObject;true;15558;0;0;14669972700;0;1,08;1
15563;updateSampleObject;true;15563;0;0;14676728800;0;1,08;1
15496;updateSampleObject;true;15496;0;0;14679336100;0;1,08;1
15635;updateSampleObject;true;15635;0;0;14818012900;0;-0,95;1
15652;updateSampleObject;true;15649;0;0;14825555100;0;-0,95;1
15605;updateSampleObject;true;15604;0;0;14783238500;0;-0,95;1
15555;updateSampleObject;true;15554;0;0;14768176800;0;-0,95;1
15610;updateSampleObject;true;15609;0;0;14771094800;0;-0,95;1
15661;updateSampleObject;true;15661;0;0;14732741900;0;-0,95;1
15625;updateSampleObject;true;15624;0;0;14858128000;0;-0,95;1
15646;updateSampleObject;true;15644;0;0;14869161500;0;-0,95;1
15634;updateSampleObject;true;15634;0;0;14870300500;0;-0,95;1
15515;updateSampleObject;true;15515;0;0;14775822200;0;-0,95;1
15682;updateSampleObject;true;15681;0;0;14878286900;0;0,78;1
